CASE_STATUS,RECEIVED_DATE,DECISION_DATE,VISA_CLASS,JOB_TITLE,FULL_TIME_POSITION,EMPLOYER_STATE,WORKSITE_STATE,WAGE_RATE_OF_PAY_FROM,PREVAILING_WAGE,processing_days
Certified,2021-09-24,2021-10-01,H-1B,Technical Lead-Automotive/Mobile Software Development,Y,CA,TX,95000.0,94037.0,7
Certified,2021-09-24,2021-10-01,H-1B,Applications Consultant 3,Y,IL,CA,118373.0,118373.0,7
Certified,2021-09-24,2021-10-01,H-1B,SENIOR ASSOCIATE ,Y,CO,CO,84500.0,84032.0,7
Certified,2021-09-24,2021-10-01,H-1B,Analyst IV IT,Y,MA,NC,100000.0,81869.0,7
Certified,2021-09-24,2021-10-01,H-1B,"MANAGER, E2E VISIBILITY",Y,MA,MA,105000.0,83741.0,7
Certified,2021-09-24,2021-10-01,H-1B,Director of Quality and Regulatory,Y,MO,MO,170000.0,132870.0,7
Certified,2021-09-24,2021-10-01,H-1B,Regulatory Affairs Specialist,Y,NJ,NJ,75000.0,72634.0,7
Certified,2021-09-24,2021-10-01,H-1B,Assistant Vice President,Y,NC,NC,114461.0,113339.0,7
Certified,2021-09-24,2021-10-01,H-1B,VICE PRESIDENT,Y,VA,GA,190000.0,105040.0,7
Certified,2021-09-24,2021-10-01,H-1B,"Solution Architect, Pricing Applications",Y,NC,AZ,150000.0,123906.0,7
Certified,2021-09-24,2021-10-01,H-1B,Software Engineer Marketing Automation,Y,CA,CO,120000.0,112861.0,7
Certified,2021-09-24,2021-10-01,H-1B,NETWORK SECURITY ENGINEER,Y,VA,GA,80000.0,73840.0,7
Certified,2021-09-24,2021-10-01,H-1B,Automation Engineer,Y,MN,MN,109054.0,109054.0,7
Certified,2021-09-24,2021-10-01,H-1B,Technical Team Lead,Y,NC,PA,73757.0,73757.0,7
Certified,2021-09-24,2021-10-01,H-1B,"Software Engineer, Lead 1405.139",Y,CA,CA,107906.0,99674.0,7
Certified,2021-09-24,2021-10-01,H-1B,Data Engineer,Y,CA,WA,185000.0,99008.0,7
Certified,2021-09-24,2021-10-01,H-1B,Software Engineer,Y,CA,VA,98550.0,98550.0,7
Certified,2021-09-24,2021-10-01,H-1B,Computer Specialist/System Support And Development Admin 4,Y,IL,NC,111550.0,111550.0,7
Certified,2021-09-24,2021-10-01,H-1B,NetSuite Developer,Y,KS,TN,150000.0,100090.0,7
Certified,2021-09-24,2021-10-01,H-1B,Sr. Configuration Management Engineer,Y,VA,VA,125000.16,119933.0,7
Certified,2021-09-24,2021-10-01,H-1B,IT Business Analysis Manager,Y,MI,TX,114234.0,114234.0,7
Certified,2021-09-24,2021-10-01,H-1B,SOFTWARE DEVELOPMENT ENGINEER,Y,CA,CA,129280.0,121763.0,7
Certified,2021-09-24,2021-10-01,H-1B,PROJECT MANAGER,Y,WA,WA,97864.0,97864.0,7
Certified,2021-09-24,2021-10-01,H-1B,Principal Engineer,Y,CA,CA,174667.0,146744.0,7
Certified,2021-09-24,2021-10-01,H-1B,Software Engineer   1615.66571,Y,CA,CA,141000.0,130894.0,7
Certified,2021-09-24,2021-10-01,H-1B,MANUFACTURING CONTROLS DEVELOPMENT ENGINEER,Y,CA,IL,100000.0,80933.0,7
Certified,2021-09-24,2021-10-01,H-1B,SENIOR PRINCIPAL CONSULTANT,Y,TX,MA,114423.0,114423.0,7
Certified,2021-09-24,2021-10-01,H-1B,"Architect, Electronics",Y,CA,CA,124176.0,124176.0,7
Certified,2021-09-24,2021-10-01,H-1B,Sr. Systems Engineer,Y,GA,GA,120000.0,105040.0,7
Certified,2021-09-24,2021-10-01,H-1B,"Manager, Development",Y,CA,CA,213091.0,210050.0,7
Certified,2021-09-24,2021-10-01,H-1B,Software Engineer,Y,CA,CA,203073.51,167710.0,7
Certified,2021-09-24,2021-10-01,H-1B,SOFTWARE ENGINEER,Y,AZ,TX,53.55,45.21,7
Certified,2021-09-24,2021-10-01,H-1B,Quality Engineer II,Y,FL,CO,84094.0,84094.0,7
Certified,2021-09-24,2021-10-01,H-1B,Site Reliability Engineer,Y,NY,TX,150000.0,128315.0,7
Certified,2021-09-24,2021-10-01,E-3 Australian,SYSTEMS ANALYST,Y,NJ,CA,94786.0,94786.0,7
Certified,2021-09-24,2021-10-01,H-1B,Unix / Linux Administrator,Y,WY,CA,112845.0,109845.0,7
Certified,2021-09-24,2021-10-01,H-1B,Infrastructure Lead/ Storage SME,N,NJ,CA,60.0,58.54,7
Certified,2021-09-24,2021-10-01,H-1B,Software Developer,Y,GA,IL,91000.0,90397.0,7
Certified,2021-09-24,2021-10-01,H-1B,Lead Machine Learning Engineer,Y,NY,CA,205000.0,170893.0,7
Certified,2021-09-24,2021-10-01,H-1B,Business Program Manager,Y,WA,WA,93700.0,58094.0,7
Certified,2021-09-24,2021-10-01,H-1B,System Medical Director Addiction Services,Y,MN,MN,293307.0,293307.0,7
Certified,2021-09-24,2021-10-01,H-1B,Solution Specialist,Y,PA,FL,84200.0,75338.0,7
Certified,2021-09-24,2021-10-01,H-1B,Supply Chain Manager,Y,CO,CO,110000.0,96200.0,7
Certified,2021-09-24,2021-10-01,H-1B,"Director, E-Commerce Systems",Y,CA,CA,218000.0,217755.0,7
Certified,2021-09-24,2021-10-01,H-1B,Computer Systems Analysts - KBOEYTEST10993-22,Y,NJ,NJ,179457.8,136427.0,7
Certified,2021-09-24,2021-10-01,H-1B,Senior Software Engineer ,Y,OR,OR,158220.0,129584.0,7
Certified,2021-09-24,2021-10-01,E-3 Australian,Chief Financial Officer,Y,TX,NY,220000.0,208000.0,7
Certified,2021-09-24,2021-10-01,H-1B,Software Engineer,Y,WI,IL,110000.0,107931.0,7
Certified,2021-09-24,2021-10-01,H-1B,Research Analyst,Y,CA,CA,62400.0,59114.0,7
Certified,2021-09-24,2021-10-01,H-1B,Software Engineer,N,IL,MI,47.0,46.37,7
Certified,2021-09-24,2021-10-01,H-1B,Software Engineer,Y,NY,WA,170000.0,119350.0,7
Certified,2021-09-24,2021-10-01,H-1B,Product Designer,Y,CA,CA,150000.0,144726.0,7
Certified,2021-09-24,2021-10-01,H-1B,"Customer Engineer, Analytics 1615.66269",Y,CA,IL,119000.0,114899.0,7
Certified,2021-09-24,2021-10-01,H-1B,Technical Design Expert,Y,NJ,NJ,145454.0,145454.0,7
Certified,2021-09-24,2021-10-01,E-3 Australian,Veterinarian,Y,NY,TX,94806.0,94806.0,7
Certified,2021-09-24,2021-10-01,H-1B,Test Consultant 2,Y,IL,CA,70075.0,70075.0,7
Certified,2021-09-24,2021-10-01,H-1B1 Chile,Nursery Site Leader,Y,WA,OR,86000.0,85946.0,7
Certified,2021-09-24,2021-10-01,H-1B,Principal Software Engineer/Developer,Y,MA,RI,117686.0,108680.0,7
Certified,2021-09-24,2021-10-01,E-3 Australian,"Senior Manager, Marketing Operations",Y,IL,IL,105000.0,105000.0,7
Certified,2021-09-24,2021-10-01,H-1B,Principal - Business Consulting ,Y,TX,TX,123500.0,115274.0,7
Certified,2021-09-24,2021-10-01,H-1B,SAP SD Consultant,Y,NJ,NJ,114483.0,114483.0,7
Certified,2021-09-24,2021-10-01,H-1B,Senior QA Engineer,Y,MA,NC,94806.0,88629.0,7
Certified,2021-09-24,2021-10-01,E-3 Australian,DESIGN PROJECT MANAGER,Y,NY,NY,27.47,27.37,7
Certified,2021-09-24,2021-10-01,H-1B,Designer,Y,NC,MA,88608.0,88608.0,7
Certified,2021-09-24,2021-10-01,H-1B,"Lead Associate, Compliance Risk and Diligence",Y,NY,VA,65000.0,52686.0,7
Certified,2021-09-24,2021-10-01,H-1B,SOFTWARE DEVELOPER,Y,NJ,CO,101800.0,93891.0,7
Certified,2021-09-24,2021-10-01,H-1B,Senior Systems Analyst,Y,MD,MD,120000.0,118664.0,7
Certified,2021-09-24,2021-10-01,H-1B,Software Engineer,Y,WA,KS,156900.0,80122.0,7
Certified,2021-09-24,2021-10-01,H-1B,Postdoctoral Fellow,Y,NY,NY,56400.0,45240.0,7
Certified,2021-09-24,2021-10-01,H-1B,Business Intelligence Analyst,Y,DE,DE,81397.0,61880.0,7
Certified,2021-09-24,2021-10-01,H-1B,Laboratory Technologist - Evening Shift Supervisor,Y,FL,FL,66248.0,61069.0,7
Certified,2021-09-24,2021-10-01,H-1B,Application Support Analyst,Y,RI,GA,84000.0,75670.0,7
Certified,2021-09-24,2021-10-01,H-1B,SENIOR DEVELOPER,Y,VA,TX,130000.0,128315.0,7
Certified,2021-09-24,2021-10-01,H-1B,QA Engineer ,Y,PA,AZ,86632.0,86632.0,7
Certified,2021-09-24,2021-10-01,H-1B,Senior Product Analyst,Y,CA,CA,165000.0,146827.0,7
Certified,2021-09-24,2021-10-01,H-1B,Technical Lead,Y,FL,CO,82000.0,80933.0,7
Certified,2021-09-24,2021-10-01,H-1B,Software Engineer,Y,NJ,CO,93891.0,93891.0,7
Certified,2021-09-24,2021-10-01,H-1B,Design Verification Engineer,Y,TX,TX,127000.0,106246.0,7
Certified,2021-09-24,2021-10-01,H-1B,Accountants and Auditors - KBGFJG01894-13,Y,NJ,CA,98377.19,85051.0,7
Certified,2021-09-24,2021-10-01,H-1B,Managing Director,Y,MA,MA,325000.0,201968.0,7
Certified,2021-09-24,2021-10-01,H-1B,"Senior Staff Engineer, Hardware & Silicon Validation",Y,CA,MA,165998.0,148158.0,7
Certified,2021-09-24,2021-10-01,E-3 Australian,Chief Collaboration Officer,Y,TX,TX,400000.0,154752.0,7
Certified,2021-09-24,2021-10-01,H-1B,Robotic Process Automation Developer,Y,MA,MA,80000.0,79955.0,7
Certified,2021-09-24,2021-10-01,H-1B,Senior Software Developer,Y,CA,TX,149000.0,111176.0,7
Certified,2021-09-24,2021-10-01,H-1B,SmartPlant 3D Developer,Y,NE,KS,153712.0,113485.0,7
Certified,2021-09-24,2021-10-01,H-1B,Engineering Technical Leader - CAS-66187-F5Z8C0,Y,CA,CA,161307.0,161307.0,7
Certified,2021-09-24,2021-10-01,H-1B,Data Scientist,Y,PA,PA,58198.0,58198.0,7
Certified,2021-09-24,2021-10-01,H-1B,Component Design Engineer,Y,CA,PA,117874.0,117874.0,7
Certified,2021-09-24,2021-10-01,H-1B,Intelligent Application Senior Consultant,Y,NC,FL,117500.0,101026.0,7
Certified,2021-09-24,2021-10-01,H-1B,SOFTWARE ENGINEER,Y,TX,TX,95000.0,94037.0,7
Certified,2021-09-24,2021-10-01,H-1B,"Sr. Manager, Order to Ship",Y,CA,CA,194147.46,187272.0,7
Certified,2021-09-24,2021-10-01,H-1B,Senior Applications Developer,Y,CA,OH,105000.0,101379.0,7
Certified,2021-09-24,2021-10-01,H-1B,STS Lead Vacuum Engineer,Y,TN,TN,160008.0,123261.0,7
Certified,2021-09-24,2021-10-01,H-1B,"Senior Engineer, Robotics Engineering",Y,MI,FL,89502.0,72384.0,7
Certified,2021-09-24,2021-10-01,H-1B,Specialist - Technology,Y,NY,TX,120000.0,111176.0,7
Certified,2021-09-24,2021-10-01,H-1B,Business Systems Analyst 2,Y,IL,NY,92560.0,92560.0,7
Certified,2021-09-24,2021-10-01,H-1B,Software Developer,Y,TX,IA,71739.0,71739.0,7
Certified,2021-09-24,2021-10-01,H-1B,CLOUD ENGINEER,Y,SC,MD,98550.0,98550.0,7
Certified,2021-09-24,2021-10-01,H-1B,Talent Acquisition Manager Lifescience/ Business Development,N,CA,CA,29.07,29.07,7
Certified,2021-09-24,2021-10-01,H-1B,Software Development Engineer,Y,WA,TX,128423.0,109138.0,7
Certified,2021-09-24,2021-10-01,H-1B,"Senior Specialist III, Technical Project Management",Y,NJ,WA,125000.0,123843.0,7
Certified,2021-09-24,2021-10-01,H-1B,Software Engineer,Y,MA,CA,121411.25,98779.0,7
Certified,2021-09-24,2021-10-01,H-1B,Sr. DevOps Engineer,Y,GA,GA,58.95,58.95,7
Certified,2021-09-24,2021-10-01,H-1B,Director of Dental Admissions,Y,MI,MI,94832.92,84843.0,7
Certified,2021-09-24,2021-10-01,H-1B,Economist I,Y,WA,WA,135000.0,84947.0,7
Certified,2021-09-24,2021-10-01,H-1B,Information Security Analysts - KBGFJG162055-1,Y,NJ,NC,160000.0,95368.0,7
Certified,2021-09-24,2021-10-01,H-1B,Software Developer,N,TX,TX,44.75,44.56,7
Certified,2021-09-24,2021-10-01,H-1B,Engineer III - Electronics,Y,MI,MI,98623.04,83262.0,7
Certified,2021-09-24,2021-10-01,H-1B,Solution Architect 3,Y,IL,CA,118373.0,118373.0,7
Certified,2021-09-24,2021-10-01,H-1B,Software Developer,Y,TX,NC,89000.0,88629.0,7
Certified,2021-09-24,2021-10-01,H-1B,Microbiologist,Y,CA,CA,70000.0,54870.0,7
Certified,2021-09-24,2021-10-01,H-1B,Senior Product Security Engineer,Y,CA,VA,165000.0,138382.0,7
Certified,2021-09-24,2021-10-01,H-1B,ASSOCIATE APPLICATION SECURITY ENGINEER,Y,CA,WA,133058.0,133058.0,7
Certified,2021-09-24,2021-10-01,H-1B,Full Stack Software Engineer - Rails & React,Y,MA,TX,125000.0,109138.0,7
Certified,2021-09-24,2021-10-01,H-1B,Technology Project Manager,Y,IN,OH,96990.0,96990.0,7
Certified,2021-09-24,2021-10-01,H-1B,Designer ,Y,CA,CA,51999.0,50918.0,7
Certified,2021-09-24,2021-10-01,H-1B,Cloud Engineer,Y,TX,PA,92082.0,92082.0,7
Certified,2021-09-24,2021-10-01,H-1B,SENIOR TECHNICAL PROJECT MANAGER,Y,CA,CA,170000.0,143057.0,7
Certified,2021-09-24,2021-10-01,H-1B,Elementary Bilingual Teacher ,Y,TX,TX,61500.0,55457.0,7
Certified,2021-09-24,2021-10-01,H-1B,Software Developer,Y,NC,NC,77000.0,76294.0,7
Certified,2021-09-24,2021-10-01,H-1B,Software Engineering Manager,Y,WA,WA,193736.0,162510.0,7
Certified,2021-09-24,2021-10-01,H-1B,Manager,Y,PA,PA,95264.0,95264.0,7
Certified,2021-09-24,2021-10-01,H-1B,Senior Data Engineer,Y,IL,WA,190000.0,119475.0,7
Certified,2021-09-24,2021-10-01,H-1B,Software Developer,Y,MI,FL,81494.0,81494.0,7
Certified,2021-09-24,2021-10-01,H-1B,QA Engineer,Y,CO,CO,85000.0,71032.0,7
Certified,2021-09-24,2021-10-01,H-1B,Business Systems Analyst 2,Y,IL,IL,75982.0,75982.0,7
Certified,2021-09-24,2021-10-01,H-1B,Software Engineer,Y,NY,VA,75.0,67.93,7
Certified,2021-09-24,2021-10-01,H-1B,DENTIST,N,CA,CA,49.09,49.09,7
Certified,2021-09-24,2021-10-01,H-1B,Consultant,Y,IL,NJ,114483.0,114483.0,7
Certified,2021-09-24,2021-10-01,H-1B,"Senior Staff Engineer, Product Software (20521.170.8)",Y,CA,CA,157477.0,157477.0,7
Certified,2021-09-24,2021-10-01,H-1B,Data Solution Engineer IV,Y,WI,MA,113283.76,79955.0,7
Certified,2021-09-24,2021-10-01,H-1B,Software Engineer,Y,WA,WA,162054.0,119350.0,7
Certified,2021-09-24,2021-10-01,H-1B,Software Engineer,Y,MI,FL,88000.0,81744.0,7
Certified,2021-09-24,2021-10-01,H-1B,SOFTWARE DEVELOPER,Y,DC,DC,130000.0,119933.0,7
Certified,2021-09-24,2021-10-01,H-1B,Software  Developer,Y,WI,WI,95000.0,83408.0,7
Certified,2021-09-24,2021-10-01,H-1B,Data Engineer,Y,CA,CA,170000.0,89835.0,7
Certified,2021-09-24,2021-10-01,H-1B,Component Design Engineer,Y,CA,OR,82888.0,82888.0,7
Certified,2021-09-24,2021-10-01,H-1B,Internal Controls Analyst II,Y,MA,MA,83749.29,75005.0,7
Certified,2021-09-24,2021-10-01,H-1B,Product Manager III - Technical,Y,WA,WA,127629.0,127629.0,7
Certified,2021-09-24,2021-10-01,H-1B,Product Manager,Y,NC,NC,125000.0,95139.0,7
Certified,2021-09-24,2021-10-01,H-1B,RPA Developer,Y,NC,FL,112750.16,95888.0,7
Certified,2021-09-24,2021-10-01,H-1B,DATABASE ADMINISTRATOR,Y,NJ,CA,91125.0,91125.0,7
Certified,2021-09-24,2021-10-01,H-1B,Technology Architect - US ,Y,TX,CA,89835.0,89835.0,7
Certified,2021-09-24,2021-10-01,H-1B,Applications Consultant 3,Y,IL,FL,110677.0,110677.0,7
Certified,2021-09-24,2021-10-01,H-1B,Senior Product Manager,Y,WA,WA,159245.0,135283.0,7
Certified,2021-09-24,2021-10-01,H-1B,BIM Sr. Engineer,Y,NY,NY,80000.0,68266.0,7
Certified,2021-09-24,2021-10-01,H-1B,Consultant ,Y,NJ,TX,99861.0,99861.0,7
Certified,2021-09-24,2021-10-01,H-1B,Distribution Operations Manager,Y,TX,TX,72000.0,67080.0,7
Certified,2021-09-24,2021-10-01,H-1B,Software Developer,Y,GA,GA,42.06,42.06,7
Certified,2021-09-24,2021-10-01,H-1B,Maximo Developer,Y,NC,OH,117208.0,117208.0,7
Certified,2021-09-24,2021-10-01,H-1B,"Sr. Tester, Technology",Y,NE,TX,110000.0,109928.0,7
Certified,2021-09-24,2021-10-01,H-1B,Software Development Engineer I,Y,WA,CA,98779.0,98779.0,7
Certified,2021-09-24,2021-10-01,H-1B,Estimator,Y,FL,FL,52000.0,50939.0,7
Certified,2021-09-24,2021-10-01,H-1B,Senior Research Fellow,Y,MN,MN,58614.0,48942.0,7
Certified,2021-09-24,2021-10-01,H-1B,Payments Data Analyst,Y,CA,TX,120780.0,90147.0,7
Certified,2021-09-24,2021-10-01,H-1B,Postdoctoral Scholar Employee,Y,CA,CA,67381.0,58608.0,7
Certified,2021-09-24,2021-10-01,H-1B,Senior .Net Developer,Y,WY,NJ,90128.0,89128.0,7
Certified,2021-09-24,2021-10-01,H-1B,Technical Manager,Y,NJ,NJ,112990.0,69826.0,7
Certified,2021-09-24,2021-10-01,H-1B,DEVELOPER USER INTERFACE,Y,MD,MI,64700.0,58552.0,7
Certified,2021-09-24,2021-10-01,H-1B,Manager Software Engineering,Y,IL,OH,118000.0,117208.0,7
Certified,2021-09-24,2021-10-01,H-1B,"Director, RE/Facilities",Y,WA,WA,160000.0,141378.0,7
Certified,2021-09-24,2021-10-01,H-1B,SR. SALESFORCE PLATFORM MANAGER,Y,NC,NJ,118893.0,118893.0,7
Certified,2021-09-24,2021-10-01,H-1B,Critical Care Unit Registered Nurse,Y,KY,KY,47070.0,47070.0,7
Certified,2021-09-24,2021-10-01,H-1B,Sr. Silicon Design Engineer,Y,CA,TX,135000.0,110822.0,7
Certified,2021-09-24,2021-10-01,H-1B,Sr. Mechanical Engineer – Injection Molded Plastics,Y,CA,CA,160000.0,125757.0,7
Certified,2021-09-24,2021-10-01,H-1B,"MTS 1, Business Systems Analyst",Y,CA,TX,149000.0,131206.0,7
Certified,2021-09-24,2021-10-01,H-1B,Medical Technologist II,Y,GA,GA,50169.0,47611.0,7
Certified,2021-09-24,2021-10-01,H-1B,Sr. Supplier Engineer 1,Y,MA,MA,106000.0,105581.0,7
Certified,2021-09-24,2021-10-01,H-1B,Scheduler,Y,TX,TX,72000.0,71594.0,7
Certified,2021-09-24,2021-10-01,H-1B,"Software Engineer, GBI",Y,CA,CA,180000.0,174725.0,7
Certified,2021-09-24,2021-10-01,H-1B,Data Scientist,Y,OH,NY,105000.0,92019.0,7
Certified,2021-09-24,2021-10-01,H-1B,Process Engineer,Y,CA,CA,122283.0,122283.0,7
Certified,2021-09-24,2021-10-01,H-1B,Senior Specialist - Software Engineering ,Y,NJ,TX,94037.0,94037.0,7
Certified,2021-09-24,2021-10-01,H-1B,LIMS Developer,N,VA,NY,40.0,39.16,7
Certified,2021-09-24,2021-10-01,H-1B,SOFTWARE PROGRAMMER II,Y,NY,CO,104000.0,75442.0,7
Certified,2021-09-24,2021-10-01,H-1B,"Senior Manager, Marketing Operations and Analytics",Y,MA,MA,125000.0,121680.0,7
Certified,2021-09-24,2021-10-01,H-1B,Consultant,Y,PA,TX,115000.0,94037.0,7
Certified,2021-09-24,2021-10-01,H-1B,Process Engineer,Y,CA,OR,98925.0,98925.0,7
Certified,2021-09-24,2021-10-01,H-1B,Sr Software Engineer,Y,CA,CA,157477.0,157477.0,7
Certified,2021-09-24,2021-10-01,H-1B,Staff Product Designer,Y,CA,CA,161000.0,92851.0,7
Certified,2021-09-24,2021-10-01,H-1B,"Engineer IV, Software",Y,CA,TN,109595.0,109595.0,7
Certified,2021-09-24,2021-10-01,H-1B,Senior Software QA Engineer,Y,CA,CA,142438.0,142438.0,7
Certified,2021-09-24,2021-10-01,H-1B,Test Consultant 3,Y,IL,OH,91749.0,91749.0,7
Certified,2021-09-24,2021-10-01,H-1B,Technology Lead - US ,Y,TX,WA,78562.0,78562.0,7
Certified,2021-09-24,2021-10-01,H-1B,Manager,Y,PA,OH,175000.0,91770.0,7
Certified,2021-09-24,2021-10-01,H-1B,Software Engineer,Y,NJ,GA,105000.0,87485.0,7
Certified,2021-09-24,2021-10-01,H-1B,Hardware Engineer - 1615.60113,Y,CA,CA,148000.0,115384.0,7
Certified,2021-09-24,2021-10-01,H-1B,Application Management Senior Specialist,Y,TX,NC,97425.0,97425.0,7
Certified,2021-09-24,2021-10-01,H-1B,STAFF SOFTWARE ENGINEER,Y,NC,NC,125000.0,104770.0,7
Certified,2021-09-24,2021-10-01,H-1B,Senior Software Engineer,Y,CA,CA,121763.0,121763.0,7
Certified,2021-09-24,2021-10-01,H-1B,Physical Therapist,N,TX,TX,42.0,36.82,7
Certified,2021-09-24,2021-10-01,H-1B,Assistant Clinical Manager Pre-Op & Recovery,Y,MI,MI,80953.6,62920.0,7
Certified,2021-09-24,2021-10-01,H-1B,QUALITY ENGINEER,Y,GA,CA,52.0,41.09,7
Certified,2021-09-24,2021-10-01,H-1B,Software Developer,Y,VA,MA,80000.0,79955.0,7
Certified,2021-09-24,2021-10-01,H-1B,Senior Software Engineer,Y,NC,NC,140000.0,104770.0,7
Certified,2021-09-24,2021-10-01,H-1B,Test Consultant 2,Y,IL,SC,75442.0,75442.0,7
Certified,2021-09-24,2021-10-01,H-1B,Project Manager 3,Y,IL,IL,95472.0,95472.0,7
Certified,2021-09-24,2021-10-01,H-1B,"Engineer 3, Software Development & Engineering ",Y,PA,PA,56555.0,56555.0,7
Certified,2021-09-24,2021-10-01,H-1B,Applications Consultant 2,Y,IL,SC,64168.0,64168.0,7
Certified,2021-09-24,2021-10-01,H-1B,Software Engineer ,Y,MD,MD,99000.0,95181.0,7
Certified,2021-09-24,2021-10-01,H-1B,Software Engineer,Y,MI,MI,50.28,46.37,7
Certified,2021-09-24,2021-10-01,H-1B,Sr Informatica Developer,Y,OH,OH,120000.0,101379.0,7
Certified,2021-09-24,2021-10-01,H-1B,"ANALYST, NA SERVICE OPS ANALYTICS",Y,MA,MA,88000.0,68432.0,7
Certified,2021-09-24,2021-10-01,H-1B,Component Design Engineer,Y,CA,OR,82888.0,82888.0,7
Certified,2021-09-24,2021-10-01,H-1B,Director Data Analysis,Y,IL,IL,115000.0,114899.0,7
Certified,2021-09-24,2021-10-01,H-1B,Software Engineer,Y,VA,PA,75691.0,75691.0,7
Certified,2021-09-24,2021-10-01,H-1B,Post-Doctoral Associate,Y,MD,MD,46772.81,33571.0,7
Certified,2021-09-24,2021-10-01,H-1B,Associate Director for Pittsburgh Cytogenetics Laboratory,Y,PA,PA,130000.0,84094.0,7
Certified,2021-09-24,2021-10-01,H-1B,"Senior Professional I (M), L&D Operation",Y,NJ,TX,130000.0,129584.0,7
Certified,2021-09-24,2021-10-01,H-1B,IT Service Operations,Y,WA,WA,130700.0,78562.0,7
Certified,2021-09-24,2021-10-01,H-1B,Data Migration Solutions Architect,Y,CA,CA,150000.0,142438.0,7
Certified,2021-09-24,2021-10-01,H-1B,Senior Manager – IT Applications,Y,MD,MD,167742.75,130333.0,7
Certified,2021-09-24,2021-10-01,H-1B,Product Manager,Y,CA,CA,230000.0,212472.0,7
Certified,2021-09-24,2021-10-01,H-1B,Software Java Engineer 3,Y,CA,CA,160000.0,157477.0,7
Certified,2021-09-24,2021-10-01,H-1B,Software Engineer (QA Architect),Y,FL,NC,140000.0,104770.0,7
Certified,2021-09-24,2021-10-01,H-1B,Advisory Senior Consultant,Y,PA,IL,81370.0,81370.0,7
Certified,2021-09-24,2021-10-01,H-1B,Senior Technical Program Manager,Y,CA,CA,168000.0,167710.0,7
Certified,2021-09-24,2021-10-01,H-1B,Quality Assurance Analyst Specialist,Y,NY,NY,110000.0,101754.0,7
Certified,2021-09-24,2021-10-01,H-1B,Project Engineer II,Y,GA,NY,80000.0,71261.0,7
Certified,2021-09-24,2021-10-01,H-1B,Software Developer,Y,NC,GA,87485.0,87485.0,7
Certified,2021-09-24,2021-10-01,H-1B,Sr. Staff Software Engineer,Y,CA,CA,167710.0,167710.0,7
Certified,2021-09-24,2021-10-01,H-1B,Software Developer,Y,NC,AZ,86632.0,86632.0,7
Certified,2021-09-24,2021-10-01,H-1B,Senior Systems Analyst JC60,Y,TX,MN,84947.0,84947.0,7
Certified,2021-09-24,2021-10-01,H-1B,Physical Therapist,Y,MI,MI,40.0,37.36,7
Certified,2021-09-24,2021-10-01,E-3 Australian,Project Manager,Y,CA,CA,144000.0,136344.0,7
Certified,2021-09-24,2021-10-01,H-1B,Physician,Y,MA,MA,149427.0,149427.0,7
Certified,2021-09-24,2021-10-01,H-1B,PRODUCT OWNER,Y,GA,GA,122616.0,122616.0,7
Certified,2021-09-24,2021-10-01,H-1B,MDM Business Analyst,Y,VA,OH,99445.0,99445.0,7
Certified,2021-09-24,2021-10-01,H-1B,Dentist,N,MA,CT,75.0,51.61,7
Certified,2021-09-24,2021-10-01,H-1B,Software Development Engineer I,Y,WA,WA,97760.0,97760.0,7
Certified,2021-09-24,2021-10-01,H-1B,Software Engineer,Y,TX,PA,94100.0,92082.0,7
Certified,2021-09-24,2021-10-01,H-1B,Assistant Professor,Y,LA,LA,90000.0,57660.0,7
Certified,2021-09-24,2021-10-01,H-1B,Software Engineer,Y,PA,DE,92082.0,92082.0,7
Certified,2021-09-24,2021-10-01,H-1B,"Sr Manager, IT Business Intelligence",Y,CA,CA,171267.0,171267.0,7
Certified,2021-09-24,2021-10-01,H-1B,"Manager, Data Science",Y,CA,CA,151154.0,151154.0,7
Certified,2021-09-24,2021-10-01,H-1B,Senior ETL Developer  (Sr Manager - IT Project Management),Y,NJ,NJ,122200.0,113399.0,7
Certified,2021-09-24,2021-10-01,E-3 Australian,Communications Director,Y,CA,CA,63500.0,56742.0,7
Certified,2021-09-24,2021-10-01,H-1B,QA Engineer,Y,CA,VA,125000.0,102107.0,7
Certified,2021-09-24,2021-10-01,H-1B,Software Development Engineer II,Y,WA,CA,130894.0,130894.0,7
Certified,2021-09-24,2021-10-01,H-1B,ADVANCED SOFTWARE DEVELOPER,Y,FL,FL,52.16,48.62,7
Certified,2021-09-24,2021-10-01,H-1B,"Software Engineer, Systems Infrastructure",Y,CA,CA,130894.0,130894.0,7
Certified,2021-09-24,2021-10-01,H-1B,Staff Software Architect ,Y,CA,GA,132080.62,122616.0,7
Certified,2021-09-24,2021-10-01,H-1B,Software Engineer - CAS-77594-V9Q6B9,Y,CA,NC,155000.0,113339.0,7
Certified,2021-09-24,2021-10-01,H-1B,MTS Product Development Engineer,Y,CA,TX,143000.0,127504.0,7
Certified,2021-09-24,2021-10-01,H-1B1 Chile,SENIOR DEVOPS ENGINEER,Y,OH,OH,104414.0,92675.0,7
Certified,2021-09-24,2021-10-01,H-1B,Senior Full Stack Engineer,Y,KY,CA,170000.0,168834.0,7
Certified,2021-09-24,2021-10-01,H-1B,Technical Project/Program Mgmt Engineer,Y,CA,CA,162500.0,144248.0,7
Certified,2021-09-24,2021-10-01,H-1B,Senior QA Automation Engineer,Y,IL,IL,115000.0,90397.0,7
